Ticket ID,Date Created,Issue,State,Zip
4953480,2021-08-10,Availability,PA,16611.0
4952818,2021-08-10,Unwanted Calls,CT,6712.0
4956180,2021-08-11,Availability,WA,98580.0
5206695,2021-12-23,Unwanted Calls,MO,65619.0
4902799,2021-07-15,Cramming (unauthorized charges on your phone bill),IL,60505.0
5206356,2021-12-23,Unwanted Calls,KS,66604.0
5210662,2021-12-27,Unwanted Calls,MT,59047.0
5206469,2021-12-23,Billing,NC,28601.0
5209674,2021-12-27,Availability (including rural call completion),WI,53012.0
5583623,2022-07-05,Billing,FL,34986.0
5584084,2022-07-05,Billing,CA,90008.0
4831696,2021-06-09,Billing,CA,92869.0
4868263,2021-06-27,Equipment,IL,60449.0
4948797,2021-08-08,Interference,DE,19701.0
4952709,2021-08-10,Billing,SC,29910.0
4833553,2021-06-10,Billing,CA,92707.0
4936009,2021-08-02,Slamming (change of your carrier without permission),OR,97233.0
4925604,2021-07-27,Availability (including rural call completion),OR,97462.0
4939128,2021-08-03,Availability,FL,34436.0
5209290,2021-12-27,Speed,PR,976.0
4954239,2021-08-11,Privacy,MO,64057.0
4867571,2021-06-27,Billing,CA,94560.0
5206526,2021-12-23,Unwanted Calls,SC,29406.0
4836203,2021-06-11,Speed,IL,62919.0
4857205,2021-06-22,Billing,MA,1887.0
4949952,2021-08-09,Availability (including rural call completion),NJ,8701.0
4953626,2021-08-10,Unwanted Calls,UT,84117.0
4956060,2021-08-11,Unwanted Calls,MN,55435.0
4953040,2021-08-10,Billing,CA,91402.0
4954323,2021-08-11,Unwanted Calls,NY,11530.0
4954958,2021-08-11,Unwanted Calls,FL,32703.0
5209703,2021-12-27,Equipment,FL,32935.0
4956482,2021-08-12,Unwanted Calls,CA,0.0
4919907,2021-07-24,Privacy,CA,90241.0
4900143,2021-07-14,Billing,OR,97525.0
5207534,2021-12-24,Unwanted Calls,MA,1720.0
5207615,2021-12-24,Availability,MD,20774.0
5209491,2021-12-27,Unwanted Calls,OH,45761.0
5388158,2022-03-30,Unwanted Calls,NJ,7410.0
5209564,2021-12-27,Billing,IL,62221.0
5397582,2022-04-03,Unwanted Calls,ID,83642.0
5208462,2021-12-25,Billing,NC,28012.0
4878083,2021-07-01,Billing,MA,2482.0
4949335,2021-08-09,Speed,CA,92657.0
4806379,2021-05-27,Cramming (unauthorized charges on your phone bill),IL,60706.0
4949092,2021-08-08,Billing,CA,92677.0
5207570,2021-12-24,Unwanted Calls,TX,75093.0
4948366,2021-08-07,Unwanted Calls,NY,13340.0
4834382,2021-06-10,Availability (including rural call completion),NE,68801.0
4951442,2021-08-09,Billing,TX,75034.0
4859926,2021-06-23,Availability,IL,60081.0
5207253,2021-12-23,Unwanted Calls,CA,95134.0
4824697,2021-06-06,Availability,FL,32340.0
5209530,2021-12-27,Equipment,PA,15137.0
4848771,2021-06-17,Billing,ME,4976.0
4956610,2021-08-12,Equipment,MI,48076.0
4950111,2021-08-09,Availability (including rural call completion),AZ,85754.0
5206298,2021-12-23,Number Portability (keeping your number if you change providers),TX,75022.0
4956553,2021-08-12,Unwanted Calls,TX,75180.0
4949870,2021-08-09,Availability,CO,80439.0
4952099,2021-08-10,Unwanted Calls,IL,60192.0
5206266,2021-12-23,Availability,SC,29455.0
4953858,2021-08-10,Unwanted Calls,FL,32808.0
4953977,2021-08-11,Billing,GA,31635.0
4955933,2021-08-11,Unwanted Calls,MD,20619.0
4945256,2021-08-05,Billing,NC,27278.0
5206611,2021-12-23,Unwanted Calls,OK,74066.0
5206900,2021-12-23,Unwanted Calls,TX,76050.0
5209942,2021-12-27,Billing,NY,11518.0
5387838,2022-03-30,Unwanted Calls,CO,80021.0
5585659,2022-07-06,Unwanted Calls,CA,90803.0
5397218,2022-04-03,Unwanted Calls,FL,32464.0
5397938,2022-04-04,Indecency,NY,11225.0
4902165,2021-07-14,Billing,WA,98801.0
4946026,2021-08-06,Unwanted Calls,GA,30329.0
4893435,2021-07-10,Availability,MO,63628.0
4856518,2021-06-22,Availability (including rural call completion),CO,81301.0
4950952,2021-08-09,Billing,WI,53703.0
4952875,2021-08-10,Privacy,MD,21784.0
5385691,2022-03-30,Unwanted Calls,CT,6354.0
4867575,2021-06-27,Availability,WA,98466.0
4894190,2021-07-10,Loud Commercials,MI,48323.0
4946419,2021-08-06,Unwanted Calls,MN,55124.0
5211008,2021-12-28,Unwanted Calls,GA,30606.0
4892538,2021-07-09,Availability,TX,75570.0
4891298,2021-07-09,Equipment,FL,33023.0
5209637,2021-12-27,Interference,MA,1529.0
4952880,2021-08-10,Equipment,GA,31539.0
4954229,2021-08-11,Unwanted Calls,OH,45231.0
4916879,2021-07-22,Availability,IN,47230.0
4956059,2021-08-11,Unwanted Calls,NV,89009.0
4956109,2021-08-11,Unwanted Calls,CA,95678.0
4950563,2021-08-09,Indecency,MN,55368.0
5209875,2021-12-27,Unwanted Calls,IL,61727.0
4953572,2021-08-10,Availability (including rural call completion),MO,64060.0
4958761,2021-08-13,Unwanted Calls,CA,90247.0
5206537,2021-12-23,Unwanted Calls,TX,76244.0
4950001,2021-08-09,Equipment,GA,30549.0
5209246,2021-12-27,Privacy,NV,89148.0
5385768,2022-03-30,Unwanted Calls,GA,31602.0
5384838,2022-03-30,Unwanted Calls,CA,92116.0
5210439,2021-12-27,Interference,VA,22180.0
5207637,2021-12-24,Billing,TX,75650.0
5207707,2021-12-24,Billing,CA,90802.0
5385978,2022-03-30,Unwanted Calls,VA,24073.0
5209766,2021-12-27,Unwanted Calls,AR,71832.0
4883120,2021-07-05,Equipment,CA,92154.0
4933533,2021-07-30,Billing,WA,98502.0
4956273,2021-08-12,Equipment,FL,33413.0
4951823,2021-08-10,Privacy,IL,60637.0
4856752,2021-06-22,Billing,NC,28146.0
4953785,2021-08-10,Interference,MA,2347.0
4945981,2021-08-06,Unwanted Calls,PA,15613.0
5277040,2022-02-02,Availability,GA,30092.0
4897921,2021-07-13,Indecency,PA,15228.0
4955176,2021-08-11,Availability (including rural call completion),PA,17049.0
5209504,2021-12-27,Unwanted Calls,FL,32038.0
4953426,2021-08-10,Billing,SC,29466.0
4934588,2021-07-31,Availability,TX,75965.0
5206025,2021-12-23,Loud Commercials,IL,60526.0
4884230,2021-07-06,Billing,NY,10532.0
5210288,2021-12-27,Availability,GA,30474.0
4958244,2021-08-12,Availability,FL,32055.0
4954476,2021-08-11,Unwanted Calls,CO,80537.0
4938053,2021-08-02,Equipment,NC,28110.0
4954697,2021-08-11,Unwanted Calls,KS,66062.0
5209987,2021-12-27,Unwanted Calls,TN,38024.0
4955943,2021-08-11,Unwanted Calls,CA,90706.0
5386552,2022-03-30,Unwanted Calls,LA,70115.0
4950303,2021-08-09,Availability (including rural call completion),WI,54467.0
4892159,2021-07-09,Availability,LA,70816.0
5209970,2021-12-27,Billing,OK,73114.0
5281218,2022-02-03,Unwanted Calls,TX,77833.0
5281155,2022-02-03,Availability,FL,34432.0
5386943,2022-03-30,Unwanted Calls,CO,80228.0
5210189,2021-12-27,Billing,TX,77656.0
5210397,2021-12-27,Availability (including rural call completion),MA,2780.0
5388965,2022-03-31,Unwanted Calls,OH,45424.0
4958319,2021-08-12,Unwanted Calls,IN,47243.0
4951662,2021-08-10,Availability,CA,94509.0
4952262,2021-08-10,Unwanted Calls,MI,48509.0
4954926,2021-08-11,Unwanted Calls,OH,45440.0
4954074,2021-08-11,Equipment,CO,80107.0
4940460,2021-08-03,Availability (including rural call completion),FL,34653.0
4937452,2021-08-02,Billing,TX,77498.0
4950414,2021-08-09,Availability (including rural call completion),MN,55815.0
4899798,2021-07-13,Availability (including rural call completion),PA,16101.0
4957479,2021-08-12,Billing,FL,33484.0
4956257,2021-08-11,Unwanted Calls,CT,6524.0
4946588,2021-08-06,Unwanted Calls,NY,10460.0
4912087,2021-07-20,Availability,AZ,85547.0
5207072,2021-12-23,Billing,WA,98168.0
4792679,2021-05-21,Availability,MD,20764.0
4954647,2021-08-11,Unwanted Calls,MD,20874.0
4950600,2021-08-09,Privacy,CO,80021.0
5206457,2021-12-23,Unwanted Calls,AL,36869.0
5207172,2021-12-23,Unwanted Calls,CO,80003.0
4940231,2021-08-03,Billing,OH,43612.0
4954657,2021-08-11,Speed,VA,22937.0
4958276,2021-08-12,Equipment,TX,76457.0
5208918,2021-12-26,Availability,ME,4083.0
5210585,2021-12-27,Billing,VA,24201.0
4949573,2021-08-09,Billing,NY,10468.0
5210949,2021-12-28,Equipment,NY,10023.0
5388280,2022-03-30,Unwanted Calls,GA,30517.0
5209419,2021-12-27,Availability,NC,27944.0
5386619,2022-03-30,Unwanted Calls,NC,28112.0
5210739,2021-12-27,Unwanted Calls,NY,13605.0
5397038,2022-04-03,Unwanted Calls,CA,92040.0
4900199,2021-07-14,Privacy,TX,75501.0
4930019,2021-07-29,Availability,NY,10583.0
4951821,2021-08-10,Billing,VA,22003.0
4920207,2021-07-24,Availability,TN,37188.0
5207602,2021-12-24,Interference,NJ,8016.0
4953219,2021-08-10,Number Portability (keeping your number if you change providers),CA,91406.0
4877508,2021-07-01,Cramming (unauthorized charges on your phone bill),KY,41653.0
4840558,2021-06-14,Number Portability (keeping your number if you change providers),FL,33604.0
4952884,2021-08-10,Availability (including rural call completion),CO,80525.0
4882728,2021-07-05,Availability,IL,62234.0
4948144,2021-08-07,Unwanted Calls,CA,90046.0
5210031,2021-12-27,Unwanted Calls,CO,80241.0
4828746,2021-06-08,Billing,GA,30125.0
5209079,2021-12-26,Availability (including rural call completion),TX,75497.0
4952786,2021-08-10,Unwanted Calls,LA,70030.0
4914206,2021-07-21,Speed,SC,29229.0
4952626,2021-08-10,Unwanted Calls,CA,90804.0
4955430,2021-08-11,Unwanted Calls,NY,11694.0
4954690,2021-08-11,Unwanted Calls,CO,80906.0
4958139,2021-08-12,Unwanted Calls,VA,24293.0
5209586,2021-12-27,Availability,IN,47630.0
5208272,2021-12-24,Billing,TX,76227.0
4956191,2021-08-11,Availability,NC,27889.0
5397336,2022-04-03,Privacy,TX,77316.0
5206689,2021-12-23,Availability (including rural call completion),NH,3842.0
5210369,2021-12-27,Billing,NC,27349.0
5388886,2022-03-31,Unwanted Calls,VA,22204.0
5208566,2021-12-25,Availability (including rural call completion),CA,92324.0
5397241,2022-04-03,Unwanted Calls,PA,15642.0
5585578,2022-07-06,Speed,VA,24549.0
4923132,2021-07-26,Number Portability (keeping your number if you change providers),NC,28262.0
5208141,2021-12-24,Billing,NC,27613.0
4900410,2021-07-14,Billing,CA,92374.0
5210303,2021-12-27,Billing,NC,27312.0
4947503,2021-08-06,Unwanted Calls,AZ,85308.0
4831024,2021-06-09,Billing,NY,12306.0
4925903,2021-07-27,Speed,WA,98065.0
4951640,2021-08-10,Equipment,CA,92604.0
5210017,2021-12-27,Billing,VA,23111.0
4947517,2021-08-06,Unwanted Calls,CA,92057.0
4950305,2021-08-09,Number Portability (keeping your number if you change providers),AZ,86401.0
4947988,2021-08-07,Unwanted Calls,FL,33703.0
4952020,2021-08-10,Availability (including rural call completion),NE,68015.0
4955423,2021-08-11,Junk Faxes,NY,10471.0
4953666,2021-08-10,Unwanted Calls,PA,15120.0
4953832,2021-08-10,Billing,CA,92619.0
4955944,2021-08-11,Unwanted Calls,IL,60025.0
5209556,2021-12-27,Unwanted Calls,FL,33710.0
4958697,2021-08-12,Unwanted Calls,TX,78231.0
4958269,2021-08-12,Unwanted Calls,GA,30909.0
5208227,2021-12-24,Telecommunications Relay Service (TRS),IN,47403.0
4886262,2021-07-07,Speed,NC,27549.0
4881510,2021-07-03,Billing,WA,98201.0
4941119,2021-08-04,Billing,GA,30907.0
5207003,2021-12-23,Unwanted Calls,OH,44047.0
5388482,2022-03-30,Unwanted Calls,IA,51401.0
5209135,2021-12-26,Equipment,TN,37664.0
5388406,2022-03-30,Unwanted Calls,NY,10470.0
5397861,2022-04-04,Unwanted Calls,PA,19107.0
5583340,2022-07-05,Billing,IN,46534.0
5585195,2022-07-05,Availability,TX,75968.0
4948119,2021-08-07,Unwanted Calls,OH,45003.0
4829337,2021-06-08,Availability (including rural call completion),MO,65807.0
5209353,2021-12-27,Availability (including rural call completion),TX,78209.0
4954841,2021-08-11,Speed,AL,35613.0
4948608,2021-08-08,Unwanted Calls,UT,84054.0
4840470,2021-06-14,Equipment,TX,77545.0
4946567,2021-08-06,Unwanted Calls,MS,39401.0
4830110,2021-06-09,Billing,FL,34744.0
4957398,2021-08-12,Speed,PA,18102.0
4954261,2021-08-11,Billing,CO,80233.0
4954857,2021-08-11,Availability,AR,72702.0
4852478,2021-06-19,Availability (including rural call completion),TX,75750.0
3701346,2019-12-06,Billing,NC,28227.0
4953848,2021-08-10,Number Portability (keeping your number if you change providers),FL,34947.0
4891479,2021-07-09,Billing,NC,28364.0
4942471,2021-08-04,Equipment,NY,11249.0
5209360,2021-12-27,Speed,FL,33613.0
4945712,2021-08-06,Loud Commercials,OH,45244.0
4956269,2021-08-12,Unwanted Calls,DC,20036.0
4894269,2021-07-11,Billing,CA,91709.0
4952962,2021-08-10,Billing,NY,10990.0
5386460,2022-03-30,Unwanted Calls,NJ,7843.0
4920502,2021-07-24,Availability,CA,95602.0
5209794,2021-12-27,Interference,MD,20687.0
4948098,2021-08-07,Availability (including rural call completion),KY,42261.0
5210470,2021-12-27,Unwanted Calls,KS,67485.0
5210266,2021-12-27,Billing,CA,94010.0
5386610,2022-03-30,Unwanted Calls,CT,6877.0
5207870,2021-12-24,Billing,MA,2138.0
5210799,2021-12-27,Unwanted Calls,AL,11111.0
5209412,2021-12-27,Billing,GA,30350.0
5397384,2022-04-03,Equipment,VA,22650.0
4952775,2021-08-10,Loud Commercials,FL,32724.0
5280402,2022-02-03,Unwanted Calls,TX,77498.0
4872630,2021-06-29,Equipment,TX,79603.0
4956979,2021-08-12,Availability (including rural call completion),NC,27889.0
4958555,2021-08-12,Unwanted Calls,CO,80503.0
5290828,2022-02-09,Unwanted Calls,NC,28412.0
5209846,2021-12-27,Billing,CT,6074.0
4871001,2021-06-29,Billing,CA,95833.0
4947000,2021-08-06,Unwanted Calls,KS,66062.0
4879020,2021-07-02,Availability (including rural call completion),MD,21044.0
4812513,2021-06-01,Availability (including rural call completion),OR,97378.0
4896819,2021-07-12,Equipment,LA,70119.0
5207689,2021-12-24,Unwanted Calls,NE,68122.0
4845050,2021-06-16,Billing,AZ,86404.0
4868438,2021-06-28,Speed,CA,92584.0
4855935,2021-06-21,Availability,PA,19121.0
4888678,2021-07-08,Availability,NJ,8759.0
4886655,2021-07-07,Billing,NY,10017.0
5387385,2022-03-30,Unwanted Calls,WA,98501.0
4953274,2021-08-10,Unwanted Calls,GA,30180.0
4886070,2021-07-07,Billing,NY,10968.0
4955753,2021-08-11,Unwanted Calls,TX,78666.0
4954737,2021-08-11,Unwanted Calls,NC,27106.0
4946683,2021-08-06,Privacy,NC,28717.0
4895383,2021-07-12,Availability (including rural call completion),VA,24013.0
5281559,2022-02-03,Unwanted Calls,NY,14626.0
5281621,2022-02-03,Availability (including rural call completion),NH,3217.0
5282195,2022-02-04,Speed,IN,46075.0
5397765,2022-04-03,Unwanted Calls,CA,92603.0
5290521,2022-02-09,Availability,OH,44087.0
5264470,2022-01-26,Availability,MA,2631.0
4953860,2021-08-10,Billing,NJ,7042.0
5209394,2021-12-27,Availability,MO,65265.0
4946711,2021-08-06,Unwanted Calls,SC,29851.0
4957073,2021-08-12,Unwanted Calls,CA,90266.0
4952209,2021-08-10,Billing,NY,14502.0
4953344,2021-08-10,Billing,AR,72719.0
4891916,2021-07-09,Availability (including rural call completion),CO,21787.0
4886589,2021-07-07,Billing,OH,43044.0
4956450,2021-08-12,Unwanted Calls,MN,55410.0
4956982,2021-08-12,Availability (including rural call completion),NC,27850.0
4946522,2021-08-06,Unwanted Calls,NY,10922.0
5209629,2021-12-27,Billing,ME,3903.0
5209858,2021-12-27,Cramming (unauthorized charges on your phone bill),NM,87571.0
4945903,2021-08-06,Junk Faxes,TN,37401.0
4921217,2021-07-25,Availability (including rural call completion),TN,38462.0
4948615,2021-08-08,Interference,OR,97424.0
4912900,2021-07-20,Availability,TX,79714.0
4866747,2021-06-26,Billing,CA,92054.0
4949462,2021-08-09,Billing,MN,56379.0
4954705,2021-08-11,Unwanted Calls,FL,33511.0
4891610,2021-07-09,Equipment,NY,10305.0
4957047,2021-08-12,Unwanted Calls,PA,19507.0
5397458,2022-04-03,Billing,AZ,85286.0
5210490,2021-12-27,Unwanted Calls,TX,75093.0
5385642,2022-03-30,Unwanted Calls,NJ,7073.0
5210856,2021-12-28,Speed,GA,31064.0
5397196,2022-04-03,Unwanted Calls,NM,88254.0
5210906,2021-12-28,Billing,FL,32055.0
5397292,2022-04-03,Unwanted Calls,MN,55011.0
5585088,2022-07-05,Equipment,CA,91208.0
5585620,2022-07-06,Billing,MD,20769.0
4911102,2021-07-20,Privacy,MI,49023.0
4856576,2021-06-22,Number Portability (keeping your number if you change providers),MI,48473.0
4895138,2021-07-12,Availability (including rural call completion),CA,92646.0
4955327,2021-08-11,Unwanted Calls,FL,33626.0
4956435,2021-08-12,Speed,OK,74467.0
4936238,2021-08-02,Billing,OK,73132.0
4894931,2021-07-11,Availability,IL,60081.0
5583264,2022-07-05,Speed,LA,70560.0
4955999,2021-08-11,Unwanted Calls,UT,84107.0
3701767,2019-12-07,Billing,AZ,85345.0
4952304,2021-08-10,Unwanted Calls,MN,55021.0
4888825,2021-07-08,Billing,FL,33712.0
4953919,2021-08-10,Unwanted Calls,CA,92506.0
4952055,2021-08-10,Unwanted Calls,NC,28213.0
4898613,2021-07-13,Number Portability (keeping your number if you change providers),IN,47960.0
4951992,2021-08-10,Unwanted Calls,OK,73099.0
5210242,2021-12-27,Unwanted Calls,WA,99207.0
4955406,2021-08-11,Unwanted Calls,NJ,8053.0
4951543,2021-08-10,Privacy,VA,23608.0
4935496,2021-08-01,Interference (including signal jammers),NY,12590.0
4939621,2021-08-03,Billing,AZ,85015.0
5397250,2022-04-03,Availability,MD,21673.0
5291810,2022-02-09,Availability,KY,40419.0
5210607,2021-12-27,Unwanted Calls,IL,60189.0
5583451,2022-07-05,Equipment,VA,24572.0
5397467,2022-04-03,Unwanted Calls,MD,21236.0
5584271,2022-07-05,Unwanted Calls,PA,17557.0
5290734,2022-02-09,Unwanted Calls,OH,43082.0
5292483,2022-02-10,Unwanted Calls,KS,66067.0
5210813,2021-12-27,Equipment,CA,95946.0
4955889,2021-08-11,Unwanted Calls,CA,92704.0
4880999,2021-07-03,Availability,FL,33625.0
4825211,2021-06-07,Speed,TX,78052.0
4957516,2021-08-12,Unwanted Calls,OR,97013.0
4933771,2021-07-30,Interference,CA,93105.0
4890379,2021-07-08,Interference,NC,27712.0
4829252,2021-06-08,Availability (including rural call completion),FL,33543.0
4848843,2021-06-17,Availability (including rural call completion),MI,49631.0
5236631,2022-01-12,Availability (including rural call completion),AZ,85635.0
4957745,2021-08-12,Availability,PA,15904.0
4955037,2021-08-11,Unwanted Calls,NC,28054.0
5207545,2021-12-24,Availability,CO,80203.0
4955544,2021-08-11,Unwanted Calls,WI,53032.0
4953577,2021-08-10,Unwanted Calls,DE,19958.0
4939515,2021-08-03,Interference,VA,23513.0
4951149,2021-08-09,Equipment,FL,34442.0
4952750,2021-08-10,Unwanted Calls,MA,1720.0
4952239,2021-08-10,Unwanted Calls,NC,27896.0
4904484,2021-07-15,Availability,SC,29577.0
5206459,2021-12-23,Equipment,NC,28756.0
4956051,2021-08-11,Unwanted Calls,CO,80906.0
5210670,2021-12-27,Unwanted Calls,NY,13605.0
4951897,2021-08-10,Billing,FL,32211.0
4951988,2021-08-10,Billing,MN,56003.0
5210525,2021-12-27,Unwanted Calls,CA,90069.0
5385465,2022-03-30,Unwanted Calls,CO,80540.0
5397716,2022-04-03,Availability (including rural call completion),MO,63090.0
5290723,2022-02-09,Unwanted Calls,WI,53711.0
5281933,2022-02-04,Availability (including rural call completion),AZ,85302.0
5292338,2022-02-09,Unwanted Calls,PA,18055.0
5290999,2022-02-09,Availability,NC,27549.0
4896975,2021-07-12,Availability (including rural call completion),CO,80524.0
4951955,2021-08-10,Availability,GA,30281.0
4901735,2021-07-14,Interference (including signal jammers),AZ,85705.0
5210695,2021-12-27,Unwanted Calls,MT,59047.0
4950081,2021-08-09,Privacy,CA,90277.0
4951267,2021-08-09,Billing,CA,93004.0
4881562,2021-07-03,Availability,NC,28091.0
4896386,2021-07-12,Availability,NJ,7821.0
4946341,2021-08-06,Unwanted Calls,NY,10922.0
4826493,2021-06-07,Availability (including rural call completion),CA,92647.0
4861949,2021-06-24,Availability (including rural call completion),GA,31601.0
4956254,2021-08-11,Billing,MI,48603.0
5209062,2021-12-26,Availability (including rural call completion),MT,59414.0
5209557,2021-12-27,Availability,AZ,85042.0
4955408,2021-08-11,Unwanted Calls,GA,30115.0
4910983,2021-07-20,Billing,AZ,85207.0
4956480,2021-08-12,Unwanted Calls,CA,0.0
4870582,2021-06-28,Availability,NJ,8854.0
4957947,2021-08-12,Unwanted Calls,LA,70122.0
4879540,2021-07-02,Availability (including rural call completion),TN,37918.0
5388630,2022-03-30,Unwanted Calls,OH,45371.0
5283135,2022-02-04,Billing,NY,12037.0
4954538,2021-08-11,Billing,AZ,86403.0
5385012,2022-03-30,Unwanted Calls,CO,80504.0
5209631,2021-12-27,Unwanted Calls,CO,80305.0
5582353,2022-07-04,Speed,LA,70560.0
5210505,2021-12-27,Unwanted Calls,AZ,85024.0
5207667,2021-12-24,Closed Captioning over the Internet,SC,29588.0
5282948,2022-02-04,Unwanted Calls,SC,29630.0
5283029,2022-02-04,Billing,FL,32930.0
5282789,2022-02-04,Unwanted Calls,CO,80023.0
4957523,2021-08-12,Unwanted Calls,CT,6712.0
4932448,2021-07-30,Availability (including rural call completion),VT,5743.0
4885080,2021-07-06,Equipment,VA,22480.0
4951940,2021-08-10,Billing,WI,54981.0
4897700,2021-07-13,Availability,CA,93001.0
4893820,2021-07-10,Interference (including signal jammers),CA,94613.0
5207315,2021-12-23,Billing,TX,78741.0
4833887,2021-06-10,Availability,LA,70663.0
5210351,2021-12-27,Junk Faxes,NJ,7092.0
4945731,2021-08-06,Unwanted Calls,CT,6457.0
4958261,2021-08-12,Equipment,TX,76457.0
4948836,2021-08-08,Unwanted Calls,CA,90706.0
4859397,2021-06-23,Equipment,GA,30135.0
4893355,2021-07-10,Interference,NM,88310.0
5210577,2021-12-27,Billing,MA,1749.0
5207664,2021-12-24,Billing,GA,30064.0
4953857,2021-08-10,Telecommunications Relay Service (TRS),NY,11776.0
4930225,2021-07-29,Equipment,OH,44444.0
4956119,2021-08-11,Unwanted Calls,GA,30309.0
4837253,2021-06-11,Billing,MA,1002.0
4955755,2021-08-11,Unwanted Calls,NC,28105.0
4955512,2021-08-11,Unwanted Calls,WA,98026.0
4954715,2021-08-11,Unwanted Calls,IN,46714.0
5207017,2021-12-23,Unwanted Calls,NC,28390.0
5207989,2021-12-24,Billing,WV,24901.0
5207606,2021-12-24,Number Portability (keeping your number if you change providers),NY,10701.0
5393141,2022-04-01,Billing,CA,93610.0
5210254,2021-12-27,Billing,NJ,7627.0
5388050,2022-03-30,Unwanted Calls,WI,53130.0
5387862,2022-03-30,Unwanted Calls,TX,78108.0
5585655,2022-07-06,Slamming (change of your carrier without permission),OH,44619.0
5584036,2022-07-05,Unwanted Calls,CO,80807.0
5206401,2021-12-23,Unwanted Calls,CA,91354.0
4904190,2021-07-15,Privacy,AR,72401.0
4946628,2021-08-06,Unwanted Calls,NC,27602.0
4834428,2021-06-10,Number Portability (keeping your number if you change providers),WI,53714.0
4940903,2021-08-04,Availability (including rural call completion),NC,28625.0
4923337,2021-07-26,Billing,WY,82144.0
4952066,2021-08-10,Number Portability (keeping your number if you change providers),WA,98368.0
4874723,2021-06-30,Billing,IL,60430.0
5386132,2022-03-30,Unwanted Calls,FL,34478.0
5210898,2021-12-28,Unwanted Calls,NY,11934.0
4887030,2021-07-07,Billing,MO,63366.0
5208557,2021-12-25,Interference,FL,33133.0
4858568,2021-06-22,Availability,AZ,85022.0
5209478,2021-12-27,Availability,GA,30215.0
4953956,2021-08-11,Unwanted Calls,VA,23462.0
4953101,2021-08-10,Unwanted Calls,AL,35071.0
4953002,2021-08-10,Interference,NC,27703.0
4954765,2021-08-11,Unwanted Calls,WI,53589.0
4955527,2021-08-11,Unwanted Calls,DC,20015.0
4883591,2021-07-06,Billing,MN,55343.0
4958428,2021-08-12,Unwanted Calls,FL,33025.0
4958600,2021-08-12,Unwanted Calls,CA,95060.0
4893310,2021-07-10,Billing,OH,44833.0
5283144,2022-02-04,Unwanted Calls,NM,87048.0
5207670,2021-12-24,Loud Commercials,TX,75088.0
5210023,2021-12-27,Unwanted Calls,CA,92116.0
5210185,2021-12-27,Unwanted Calls,OH,44060.0
5206504,2021-12-23,Availability (including rural call completion),NJ,7110.0
5283673,2022-02-04,Equipment,NM,87123.0
5583641,2022-07-05,Availability,AZ,85635.0
5397036,2022-04-03,Unwanted Calls,FL,32405.0
4948286,2021-08-07,Unwanted Calls,WY,82716.0
4954501,2021-08-11,Unwanted Calls,NY,11427.0
4951889,2021-08-10,Number Portability (keeping your number if you change providers),SC,29203.0
5206208,2021-12-23,Privacy,VA,23509.0
4957858,2021-08-12,Unwanted Calls,WI,53121.0
4890091,2021-07-08,Billing,FL,32703.0
4830427,2021-06-09,Availability,NC,27282.0
4869714,2021-06-28,Billing,NY,11901.0
5210834,2021-12-28,Billing,WI,53205.0
4951013,2021-08-09,Number Portability (keeping your number if you change providers),MO,65074.0
4813565,2021-06-01,Availability,TX,77339.0
4957713,2021-08-12,Unwanted Calls,UT,84790.0
5210876,2021-12-28,Unwanted Calls,OK,74403.0
4955693,2021-08-11,Unwanted Calls,CO,80465.0
5386194,2022-03-30,Unwanted Calls,CO,80026.0
4892410,2021-07-09,Availability,OH,43013.0
4956743,2021-08-12,Unwanted Calls,KY,40601.0
4953835,2021-08-10,Unwanted Calls,DC,20002.0
5206616,2021-12-23,Unwanted Calls,IN,63700.0
4955988,2021-08-11,Unwanted Calls,CA,92139.0
4954566,2021-08-11,Unwanted Calls,KS,66062.0
4952681,2021-08-10,Interference (including signal jammers),CT,6514.0
5386881,2022-03-30,Unwanted Calls,CO,80023.0
4958122,2021-08-12,Availability (including rural call completion),CO,80247.0
5210784,2021-12-27,Unwanted Calls,MI,49503.0
5209965,2021-12-27,Billing,CO,80214.0
5210221,2021-12-27,Equipment,NY,10003.0
5209815,2021-12-27,Number Portability (keeping your number if you change providers),NC,28513.0
5387930,2022-03-30,Unwanted Calls,MA,1720.0
5398000,2022-04-04,Indecency,TX,75241.0
4946484,2021-08-06,Unwanted Calls,AZ,85302.0
4948224,2021-08-07,Unwanted Calls,VA,20155.0
4847982,2021-06-17,Billing,KS,66206.0
4948261,2021-08-07,Unwanted Calls,NY,10509.0
5210928,2021-12-28,Equipment,TX,77023.0
4829157,2021-06-08,Equipment,NY,10016.0
4831102,2021-06-09,Number Portability (keeping your number if you change providers),OH,44240.0
5076617,2021-10-12,Unwanted Calls,CO,80503.0
4946297,2021-08-06,Unwanted Calls,MD,21797.0
4899592,2021-07-13,Interference (including signal jammers),CA,90746.0
4884113,2021-07-06,Billing,FL,33020.0
4947127,2021-08-06,Unwanted Calls,OR,97424.0
5075358,2021-10-11,Unwanted Calls,AZ,85044.0
4821214,2021-06-04,Privacy,PA,18974.0
4953570,2021-08-10,Unwanted Calls,WA,98513.0
4945689,2021-08-06,Billing,HI,96743.0
5075896,2021-10-11,Availability,FL,32667.0
4953852,2021-08-10,Unwanted Calls,SC,29449.0
4956050,2021-08-11,Unwanted Calls,TX,78704.0
4940930,2021-08-04,Billing,PA,15052.0
5076078,2021-10-11,Unwanted Calls,WA,99205.0
